Unnamed: 0,Unnamed: 0.1,url_meeting,url,paragraph_number,paragraph,corridor,daily,Year,Month,Conference,Location,Link,Dailies?,COMMENTS,institution,mentioned_countries
4237,47,https://enb.iisd.org/events/49th-session-intergovernmental-panel-climate-change-ipcc-49,https://enb.iisd.org/events/49th-session-intergovernmental-panel-climate-change-ipcc-49/summary-report-8-12-may-2019,47,"Regarding a paragraph on indirect GHG emissions, TFI Co-Chair Calvo requested the authors to formulate language in response to a call by Canada to omit reference to carbon dioxide (CO2) when addressing CO2 precursors such as methane. Following the introduction of new language explaining that indirect GHG emissions can come from emissions of carbon-containing compounds that are not already accounted for in GHG emissions, participants agreed to Germany’s request to change “accounted for” to “reported in” GHG inventories. A footnote was also added to explain that these compounds contain unoxidized carbon emitted from anthropogenic activities, and that CO2 is not released directly from these activities but forms at a later time in the atmosphere. This text was then accepted.",0,False,2019,May,IPCC 49,Kyoto,https://enb.iisd.org/events/49th-session-intergovernmental-panel-climate-change-ipcc-49,n,,IPCC,"['Germany', 'Canada']"
4238,48,https://enb.iisd.org/events/49th-session-intergovernmental-panel-climate-change-ipcc-49,https://enb.iisd.org/events/49th-session-intergovernmental-panel-climate-change-ipcc-49/summary-report-8-12-may-2019,48,"Germany asserted that plant biomass CO2 is unlike other CO2 and, supported by Finland, called for reflecting Chapter 8 of the underlying report, on reporting guidance and tables, in the Overview Chapter. The Coordinating Lead Authors (CLAs) agreed to prepare a new paragraph, which was presented on Thursday. The proposed paragraph, on national GHG inventory coverage, addresses how to deal with CO2 capture in terms of reporting, and emissions from biochar production and from flooded lands. The new paragraph was accepted.",0,False,2019,May,IPCC 49,Kyoto,https://enb.iisd.org/events/49th-session-intergovernmental-panel-climate-change-ipcc-49,n,,IPCC,"['Germany', 'Finland']"
4239,49,https://enb.iisd.org/events/49th-session-intergovernmental-panel-climate-change-ipcc-49,https://enb.iisd.org/events/49th-session-intergovernmental-panel-climate-change-ipcc-49/summary-report-8-12-may-2019,49,"Volume 2 (Energy): This text was first addressed on Wednesday. On fugitive emissions from fuel transformation, Germany, supported by France and the US, called for reporting all non-CO2 emissions from non-combustion in the energy sector. The CLAs on energy and agriculture, forestry, and other land use (AFOLU) responded that because biochar is not from a fuel transformation process it will not be known to energy compilers, so the principle is to report emissions where they occur, for consistency with the 2006 Guidelines. Delegates discussed whether biochar should be covered in this volume or in Volume 4 (AFOLU), given its different purposes. France and Germany favored its inclusion in AFOLU when used as a fertilizer for agriculture. This was considered a cross-cutting issue and deferred for further consultations among the authors. Following informal discussions, biochar was added to a list of sources of fugitive emissions from fuel transformation under this sector. To address a concern of the Russian Federation, a cross-reference to discussions of methodology on fugitive emissions in Volumes 3 (Industrial processes and product use) and 4 (AFOLU) was added at the end of the paragraph.",0,False,2019,May,IPCC 49,Kyoto,https://enb.iisd.org/events/49th-session-intergovernmental-panel-climate-change-ipcc-49,n,,IPCC,"['Germany', 'France', 'Russian Federation']"
4240,50,https://enb.iisd.org/events/49th-session-intergovernmental-panel-climate-change-ipcc-49,https://enb.iisd.org/events/49th-session-intergovernmental-panel-climate-change-ipcc-49/summary-report-8-12-may-2019,50,"In response to questions from Saudi Arabia on emission factors derived from only one source or data from one country, the CLA replied that the mandate was to develop technology or practice-specific emission factors for Tier 1. Tier 1 is the least complex of the IPCC classification of methodological approaches, according to quantity of information required and degree of analytical complexity, with Tier 3 being the most complex. ",0,False,2019,May,IPCC 49,Kyoto,https://enb.iisd.org/events/49th-session-intergovernmental-panel-climate-change-ipcc-49,n,,IPCC,['Saudi Arabia']
4241,51,https://enb.iisd.org/events/49th-session-intergovernmental-panel-climate-change-ipcc-49,https://enb.iisd.org/events/49th-session-intergovernmental-panel-climate-change-ipcc-49/summary-report-8-12-may-2019,51,"On another question posed by Saudi Arabia on new guidance for fugitive emissions from exploration activities, the CLA clarified that this provides more reporting options but not an added reporting burden, as the scope is not widened.",0,False,2019,May,IPCC 49,Kyoto,https://enb.iisd.org/events/49th-session-intergovernmental-panel-climate-change-ipcc-49,n,,IPCC,['Saudi Arabia']
4242,52,https://enb.iisd.org/events/49th-session-intergovernmental-panel-climate-change-ipcc-49,https://enb.iisd.org/events/49th-session-intergovernmental-panel-climate-change-ipcc-49/summary-report-8-12-may-2019,52,"On Saturday afternoon, after the section had been considered in its entirety, Saudi Arabia, supported by Iran and Algeria, objected to inconsistency in the treatment of oil and gas exploration and coal exploration in Volume 2, saying coal emits much more than oil and gas.",0,False,2019,May,IPCC 49,Kyoto,https://enb.iisd.org/events/49th-session-intergovernmental-panel-climate-change-ipcc-49,n,,IPCC,"['Algeria', 'Saudi Arabia']"
4244,54,https://enb.iisd.org/events/49th-session-intergovernmental-panel-climate-change-ipcc-49,https://enb.iisd.org/events/49th-session-intergovernmental-panel-climate-change-ipcc-49/summary-report-8-12-may-2019,54,"Saudi Arabia asserted that the confidence levels contained in the scientific references for oil and gas were low, and said the Refinement’s new sections for oil and gas should be put into an appendix.",0,False,2019,May,IPCC 49,Kyoto,https://enb.iisd.org/events/49th-session-intergovernmental-panel-climate-change-ipcc-49,n,,IPCC,['Saudi Arabia']
4245,55,https://enb.iisd.org/events/49th-session-intergovernmental-panel-climate-change-ipcc-49,https://enb.iisd.org/events/49th-session-intergovernmental-panel-climate-change-ipcc-49/summary-report-8-12-may-2019,55,"Norway, supported by the US, the UK, China, Ireland, Luxembourg, Switzerland, and Canada, urged delegates to respect the authors’ judgment on the levels of scientific understanding of these energy types, but Saudi Arabia noted that respect for the authors had not prevented delegates from making changes to the authors’ expressed opinions in other sections of the Refinement. He suggested that a special report could address guidelines for coal.",0,False,2019,May,IPCC 49,Kyoto,https://enb.iisd.org/events/49th-session-intergovernmental-panel-climate-change-ipcc-49,n,,IPCC,"['China', 'Luxembourg', 'Canada', 'Saudi Arabia', 'Ireland', 'Switzerland', 'Norway']"
4248,58,https://enb.iisd.org/events/49th-session-intergovernmental-panel-climate-change-ipcc-49,https://enb.iisd.org/events/49th-session-intergovernmental-panel-climate-change-ipcc-49/summary-report-8-12-may-2019,58,"In response to continued objections from Saudi Arabia, TFI Co-Chair Calvo noted that IPCC Principles and Procedures allow for two options in the case of failure to reach consensus: representing differing views on scientific, technical or socio-economic matters in the document concerned; or recording differences of views on matters of policy or procedure in the report of the session. He invited delegates to submit in writing any different views. ",0,False,2019,May,IPCC 49,Kyoto,https://enb.iisd.org/events/49th-session-intergovernmental-panel-climate-change-ipcc-49,n,,IPCC,['Saudi Arabia']
4249,59,https://enb.iisd.org/events/49th-session-intergovernmental-panel-climate-change-ipcc-49,https://enb.iisd.org/events/49th-session-intergovernmental-panel-climate-change-ipcc-49/summary-report-8-12-may-2019,59,"Saudi Arabia, supported by Iraq, Algeria, Syria, Egypt, Iran and Iraq, strongly objected to applying the IPCC Principles and Procedures, noting their objection was scientific in nature and bemoaned the bias they perceived. TFI Co-Chair Calvo stressed that the dispute concerned the underlying report, over which the authors have final say.",0,False,2019,May,IPCC 49,Kyoto,https://enb.iisd.org/events/49th-session-intergovernmental-panel-climate-change-ipcc-49,n,,IPCC,"['Algeria', 'Iraq', 'Saudi Arabia', 'Egypt']"
4250,60,https://enb.iisd.org/events/49th-session-intergovernmental-panel-climate-change-ipcc-49,https://enb.iisd.org/events/49th-session-intergovernmental-panel-climate-change-ipcc-49/summary-report-8-12-may-2019,60,"Tanzania, supported by Togo and South Africa, called for more time to try to reach a compromise. ",0,False,2019,May,IPCC 49,Kyoto,https://enb.iisd.org/events/49th-session-intergovernmental-panel-climate-change-ipcc-49,n,,IPCC,"['Togo', 'South Africa']"
4252,62,https://enb.iisd.org/events/49th-session-intergovernmental-panel-climate-change-ipcc-49,https://enb.iisd.org/events/49th-session-intergovernmental-panel-climate-change-ipcc-49/summary-report-8-12-may-2019,62,"The TFI Co-Chairs called for more informal consultations and an extension of the session to accommodate this, although New Zealand cautioned that taking final decisions late in the evening might risk a lack of a quorum. ",0,False,2019,May,IPCC 49,Kyoto,https://enb.iisd.org/events/49th-session-intergovernmental-panel-climate-change-ipcc-49,n,,IPCC,['New Zealand']
4254,64,https://enb.iisd.org/events/49th-session-intergovernmental-panel-climate-change-ipcc-49,https://enb.iisd.org/events/49th-session-intergovernmental-panel-climate-change-ipcc-49/summary-report-8-12-may-2019,64,Canada noted the existence of an official error protocol by which an IPCC member state finding a gap or mistake can submit a correction for evaluation.,0,False,2019,May,IPCC 49,Kyoto,https://enb.iisd.org/events/49th-session-intergovernmental-panel-climate-change-ipcc-49,n,,IPCC,['Canada']
4255,65,https://enb.iisd.org/events/49th-session-intergovernmental-panel-climate-change-ipcc-49,https://enb.iisd.org/events/49th-session-intergovernmental-panel-climate-change-ipcc-49/summary-report-8-12-may-2019,65,"Norway, supported by France, the UK, Canada, Switzerland, and China, urged delegates to protect the integrity of the IPCC and use its Principles and Procedures covering a situation of no consensus. TFI Co-Chair Calvo reiterated that any countries with a differing view can submit it in writing, to be recorded as per Principle 10(b). Saudi Arabia agreed to proceed if his objection was recorded. On that condition, the section was agreed.",0,False,2019,May,IPCC 49,Kyoto,https://enb.iisd.org/events/49th-session-intergovernmental-panel-climate-change-ipcc-49,n,,IPCC,"['China', 'France', 'Canada', 'Saudi Arabia', 'Switzerland', 'Norway']"
4256,66,https://enb.iisd.org/events/49th-session-intergovernmental-panel-climate-change-ipcc-49,https://enb.iisd.org/events/49th-session-intergovernmental-panel-climate-change-ipcc-49/summary-report-8-12-may-2019,66,"Volume 3 (Industrial Processes and Product Use): India requested guidance on reporting emissions from iron and steel production when the default Tier 1 methodologies are not suitable and Tier 3 is not yet feasible. The CLA agreed that Tier 1 provides information on general average worldwide conditions but is not the most precise option, and, with TFI Co-Chair Calvo, pointed to the Emission Factor Database where countries can find values that better fit their conditions and apply them to Tier 2. This section was agreed with no change.",0,False,2019,May,IPCC 49,Kyoto,https://enb.iisd.org/events/49th-session-intergovernmental-panel-climate-change-ipcc-49,n,,IPCC,['India']
4258,68,https://enb.iisd.org/events/49th-session-intergovernmental-panel-climate-change-ipcc-49,https://enb.iisd.org/events/49th-session-intergovernmental-panel-climate-change-ipcc-49/summary-report-8-12-may-2019,68,"On interannual variability (IAV), the Russian Federation expressed concern with a new approach suggested for disaggregating emissions and removals from natural disturbances, noting that differentiating between natural and anthropogenic emissions and removals is extremely complicated, if not impossible, and could lead to false conclusions. Given these limits, she said, it was preferable to maintain the current use of background levels for natural disturbances and the managed land proxy for estimating anthropogenic emissions and removals, which, if not perfect, at least enables transparency. ",0,False,2019,May,IPCC 49,Kyoto,https://enb.iisd.org/events/49th-session-intergovernmental-panel-climate-change-ipcc-49,n,,IPCC,['Russian Federation']
